LANStream starting on http://0.0.0.0:8090  (local: http://localhost:8090)
INFO:     127.0.0.1:54879 - "GET /api/stream/episodes/3 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:54881 - "GET /api/stream/episodes/3 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:54883 - "GET /api/stream/episodes/3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:54139 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:61410 - "GET /api/media/TV%20Shows/From/poster.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:61411 - "GET /api/media/TV%20Shows/Counterpart/poster.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:61156 - "GET /api/shows/2 HTTP/1.1" 200 OK
INFO:     127.0.0.1:64201 - "GET /api/shows/2 HTTP/1.1" 200 OK
INFO:     127.0.0.1:60942 - "GET /api/media/TV%20Shows/Counterpart/Season%2001/E01-thumb.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:63333 - "PUT /api/episodes/3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:63335 - "GET /api/shows/2 HTTP/1.1" 200 OK
INFO:     127.0.0.1:63337 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:55806 - "GET /api/episodes/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:55808 - "GET /api/episodes/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:55810 - "GET /api/stream/episodes/1 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:55814 - "GET /api/progress/episodes/1 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:55822 - "GET /api/shows/2 HTTP/1.1" 200 OK
INFO:     127.0.0.1:55824 - "GET /api/shows/2 HTTP/1.1" 200 OK
INFO:     127.0.0.1:55828 - "GET /api/media/TV%20Shows/Counterpart/poster.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:55830 - "GET /api/shows/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:55832 - "GET /api/shows/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:55834 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:59547 - "GET /api/progress/continue-watching HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:59549 - "GET /api/episodes/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:59551 - "GET /api/episodes/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:59553 - "GET /api/stream/episodes/1 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:59555 - "GET /api/stream/episodes/1 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:59557 - "GET /api/progress/episodes/1 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:59561 - "PUT /api/progress/episodes/1 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56014 - "PUT /api/progress/episodes/1 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56023 - "GET /api/shows/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:56025 - "GET /api/shows/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:54269 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:54288 - "GET /api/shows/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:54290 - "GET /api/shows/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:54298 - "GET /api/shows/2 HTTP/1.1" 200 OK
INFO:     127.0.0.1:54300 - "GET /api/shows/2 HTTP/1.1" 200 OK
INFO:     127.0.0.1:54308 - "GET /api/episodes/3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:54310 - "GET /api/episodes/3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:54312 - "GET /api/stream/episodes/3 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:54314 - "GET /api/stream/episodes/3 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:54316 - "GET /api/stream/episodes/3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:60791 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:60797 - "GET /api/shows/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:60802 - "GET /api/media/TV%20Shows/From/poster.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:60803 - "GET /api/media/TV%20Shows/From/Season%2001/E01-thumb.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:60801 - "GET /api/shows/1 HTTP/1.1" 200 OK
INFO:     127.0.0.1:60805 - "GET /api/progress/continue-watching HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:60807 - "GET /api/media/TV%20Shows/Counterpart/poster.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:60809 - "GET /api/progress/continue-watching HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:60813 - "GET /api/shows/2 HTTP/1.1" 200 OK
INFO:     127.0.0.1:60815 - "GET /api/shows/2 HTTP/1.1" 200 OK
INFO:     127.0.0.1:60817 - "GET /api/media/TV%20Shows/Counterpart/Season%2001/E01-thumb.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:60823 - "GET /api/episodes/3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:60825 - "GET /api/episodes/3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:60829 - "GET /api/stream/episodes/3 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:60831 - "GET /api/stream/episodes/3 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:60833 - "GET /api/stream/episodes/3 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:60835 - "GET /api/progress/episodes/3 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:63574 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:63576 - "PUT /api/progress/episodes/3 HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:63578 - "GET /api/shows/2 HTTP/1.1" 200 OK
INFO:     127.0.0.1:63580 - "GET /api/shows/2 HTTP/1.1" 200 OK
INFO:     127.0.0.1:63594 - "GET /api/episodes/3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:63596 - "GET /api/episodes/3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:63598 - "GET /api/stream/episodes/3 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:63600 - "GET /api/stream/episodes/3 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:63602 - "GET /api/stream/episodes/3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:63610 - "GET /api/shows/2 HTTP/1.1" 200 OK
INFO:     127.0.0.1:63609 - "GET /api/shows/2 HTTP/1.1" 200 OK
INFO:     127.0.0.1:63617 - "GET /api/shows/2 HTTP/1.1" 200 OK
INFO:     127.0.0.1:63618 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:63619 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:63621 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:63620 - "GET /api/shows/2 HTTP/1.1" 200 OK
INFO:     127.0.0.1:63624 - "GET /api/media/TV%20Shows/Counterpart/Season%2001/E01-thumb.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:63622 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:63626 - "GET /api/shows/2 HTTP/1.1" 200 OK
INFO:     127.0.0.1:63628 - "GET /api/shows/2 HTTP/1.1" 200 OK
INFO:     127.0.0.1:63636 - "GET /api/progress/continue-watching HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:63638 - "GET /api/progress/continue-watching HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:52783 - "GET /api/settings HTTP/1.1" 200 OK
INFO:     127.0.0.1:52786 - "GET /api/shows/2 HTTP/1.1" 200 OK
INFO:     127.0.0.1:52789 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:52793 - "GET /api/shows/2 HTTP/1.1" 200 OK
INFO:     127.0.0.1:52794 - "GET /api/movies HTTP/1.1" 200 OK
INFO:     127.0.0.1:52795 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:52790 - "GET /api/shows HTTP/1.1" 200 OK
INFO:     127.0.0.1:52803 - "GET /api/episodes/3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:52801 - "GET /api/episodes/3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:52805 - "GET /api/stream/episodes/3 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:52807 - "GET /api/stream/episodes/3 HTTP/1.1" 206 Partial Content
INFO:     127.0.0.1:52809 - "GET /api/stream/episodes/3 HTTP/1.1" 200 OK
INFO:     127.0.0.1:54862 - "GET /api/settings HTTP/1.1" 200 OK
